0.0	30.303370	-97.733653	200.000000
1.0	30.303359	-97.733826	200.000000
2.0	30.303328	-97.733997	200.000000
3.0	30.303276	-97.734160	200.000000
4.0	30.303206	-97.734314	200.000000
5.0	30.303117	-97.734455	200.000000
6.0	30.303012	-97.734580	200.000000
7.0	30.302893	-97.734687	200.000000
8.0	30.302762	-97.734774	200.000000
9.0	30.302622	-97.734839	200.000000
10.0	30.302476	-97.734881	200.000000
11.0	30.302325	-97.734900	200.000000
12.0	30.302175	-97.734894	200.000000
13.0	30.302026	-97.734863	200.000000
14.0	30.301882	-97.734810	200.000000
15.0	30.301754	-97.734729	200.000000
16.0	30.301637	-97.734626	200.000000
17.0	30.301532	-97.734505	200.000000
18.0	30.301443	-97.734367	200.000000
19.0	30.301371	-97.734214	200.000000
20.0	30.301317	-97.734051	200.000000
21.0	30.301283	-97.733878	200.000000
22.0	30.301270	-97.733701	200.000000
23.0	30.301277	-97.733522	200.000000
24.0	30.301306	-97.733345	200.000000
25.0	30.301356	-97.733173	200.000000
26.0	30.301425	-97.733009	200.000000
27.0	30.301512	-97.732857	200.000000
28.0	30.301617	-97.732718	200.000000
29.0	30.301737	-97.732597	200.000000
30.0	30.301870	-97.732495	200.000000
31.0	30.302014	-97.732414	200.000000
32.0	30.302165	-97.732355	200.000000
33.0	30.302322	-97.732320	200.000000
34.0	30.302480	-97.732309	200.000000
35.0	30.302638	-97.732322	200.000000
36.0	30.302792	-97.732359	200.000000
37.0	30.302940	-97.732420	200.000000
38.0	30.303079	-97.732502	200.000000
39.0	30.303206	-97.732604	200.000000
40.0	30.303318	-97.732724	200.000000
41.0	30.303415	-97.732860	200.000000
42.0	30.303493	-97.733009	200.000000
43.0	30.303553	-97.733168	200.000000
44.0	30.303592	-97.733333	200.000000
45.0	30.303610	-97.733502	200.000000
46.0	30.303608	-97.733670	200.000000
47.0	30.303584	-97.733836	200.000000
48.0	30.303540	-97.733994	200.000000
49.0	30.303477	-97.734143	200.000000
50.0	30.303396	-97.734279	200.000000
51.0	30.303299	-97.734400	200.000000
52.0	30.303188	-97.734502	200.000000
53.0	30.303065	-97.734584	200.000000
54.0	30.302932	-97.734644	200.000000
55.0	30.302794	-97.734682	200.000000
56.0	30.302651	-97.734695	200.000000
57.0	30.302508	-97.734684	200.000000
58.0	30.302367	-97.734649	200.000000
59.0	30.302231	-97.734590	200.000000
60.0	30.302103	-97.734509	200.000000
61.0	30.301986	-97.734407	200.000000
62.0	30.301881	-97.734286	200.000000
63.0	30.301792	-97.734148	200.000000
64.0	30.301720	-97.733995	200.000000
65.0	30.301666	-97.733831	200.000000
66.0	30.301632	-97.733659	200.000000
67.0	30.301619	-97.733482	200.000000
68.0	30.301626	-97.733303	200.000000
69.0	30.301655	-97.733126	200.000000
70.0	30.301705	-97.732954	200.000000
71.0	30.301774	-97.732790	200.000000
72.0	30.301862	-97.732637	200.000000
73.0	30.301966	-97.732499	200.000000
74.0	30.302086	-97.732378	200.000000
75.0	30.302219	-97.732275	200.000000
76.0	30.302363	-97.732194	200.000000
77.0	30.302514	-97.732136	200.000000
78.0	30.302671	-97.732100	200.000000
79.0	30.302829	-97.732089	200.000000
80.0	30.302987	-97.732103	200.000000
81.0	30.303141	-97.732140	200.000000
82.0	30.303289	-97.732200	200.000000
83.0	30.303428	-97.732282	200.000000
84.0	30.303555	-97.732385	200.000000
85.0	30.303667	-97.732505	200.000000
86.0	30.303764	-97.732641	200.000000
87.0	30.303843	-97.732790	200.000000
88.0	30.303902	-97.732948	200.000000
89.0	30.303941	-97.733114	200.000000
90.0	30.303959	-97.733282	200.000000
91.0	30.303957	-97.733451	200.000000
92.0	30.303933	-97.733616	200.000000
93.0	30.303889	-97.733775	200.000000
94.0	30.303826	-97.733924	200.000000
95.0	30.303745	-97.734060	200.000000
96.0	30.303648	-97.734180	200.000000
97.0	30.303537	-97.734283	200.000000
98.0	30.303414	-97.734365	200.000000
99.0	30.303281	-97.734425	200.000000
100.0	30.303143	-97.734462	200.000000
101.0	30.303000	-97.734476	200.000000
102.0	30.302857	-97.734465	200.000000
103.0	30.302716	-97.734430	200.000000
104.0	30.302580	-97.734371	200.000000
105.0	30.302452	-97.734290	200.000000
106.0	30.302335	-97.734188	200.000000
107.0	30.302230	-97.734066	200.000000
108.0	30.302141	-97.733928	200.000000
109.0	30.302069	-97.733776	200.000000
110.0	30.302015	-97.733612	200.000000
111.0	30.301981	-97.733440	200.000000
112.0	30.301968	-97.733263	200.000000
113.0	30.301976	-97.733084	200.000000
114.0	30.302004	-97.732906	200.000000
115.0	30.302054	-97.732734	200.000000
116.0	30.302123	-97.732570	200.000000
117.0	30.302211	-97.732418	200.000000
118.0	30.302315	-97.732280	200.000000
119.0	30.302435	-97.732158	200.000000
120.0	30.302568	-97.732056	200.000000
121.0	30.302712	-97.731975	200.000000
122.0	30.302863	-97.731916	200.000000
123.0	30.303020	-97.731881	200.000000
124.0	30.303178	-97.731870	200.000000
125.0	30.303336	-97.731883	200.000000
126.0	30.303491	-97.731921	200.000000
127.0	30.303638	-97.731981	200.000000
128.0	30.303777	-97.732063	200.000000
129.0	30.303904	-97.732165	200.000000
130.0	30.304016	-97.732286	200.000000
131.0	30.304113	-97.732421	200.000000
132.0	30.304192	-97.732570	200.000000
133.0	30.304251	-97.732729	200.000000
134.0	30.304290	-97.732894	200.000000
135.0	30.304308	-97.733063	200.000000
136.0	30.304306	-97.733232	200.000000
137.0	30.304282	-97.733397	200.000000
138.0	30.304238	-97.733556	200.000000
139.0	30.304175	-97.733705	200.000000
140.0	30.304094	-97.733841	200.000000
141.0	30.303997	-97.733961	200.000000
142.0	30.303886	-97.734063	200.000000
143.0	30.303763	-97.734145	200.000000
144.0	30.303631	-97.734206	200.000000
145.0	30.303492	-97.734243	200.000000
146.0	30.303349	-97.734256	200.000000
147.0	30.303206	-97.734245	200.000000
148.0	30.303065	-97.734210	200.000000
149.0	30.302929	-97.734152	200.000000
