0.0	18.435442	-66.089066	1.500000
1.0	18.435480	-66.089092	1.500000
2.0	18.435519	-66.089119	1.500000
3.0	18.435557	-66.089145	1.500000
4.0	18.435595	-66.089172	1.500000
5.0	18.435633	-66.089199	1.500000
6.0	18.435671	-66.089225	1.500000
7.0	18.435709	-66.089252	1.500000
8.0	18.435747	-66.089278	1.500000
9.0	18.435785	-66.089305	1.500000
10.0	18.435823	-66.089332	1.500000
11.0	18.435862	-66.089358	1.500000
12.0	18.435900	-66.089385	1.500000
13.0	18.435938	-66.089412	1.500000
14.0	18.435976	-66.089438	1.500000
15.0	18.436014	-66.089465	1.500000
16.0	18.436052	-66.089491	1.500000
17.0	18.436090	-66.089518	1.500000
18.0	18.436128	-66.089545	1.500000
19.0	18.436166	-66.089571	1.500000
20.0	18.436202	-66.089601	1.500000
21.0	18.436238	-66.089631	1.500000
22.0	18.436273	-66.089661	1.500000
23.0	18.436308	-66.089692	1.500000
24.0	18.436343	-66.089722	1.500000
25.0	18.436363	-66.089757	1.500000
26.0	18.436350	-66.089801	1.500000
27.0	18.436337	-66.089846	1.500000
28.0	18.436324	-66.089891	1.500000
29.0	18.436335	-66.089926	1.500000
30.0	18.436375	-66.089950	1.500000
31.0	18.436415	-66.089974	1.500000
32.0	18.436454	-66.089998	1.500000
33.0	18.436494	-66.090022	1.500000
34.0	18.436534	-66.090046	1.500000
35.0	18.436574	-66.090070	1.500000
36.0	18.436614	-66.090094	1.500000
37.0	18.436653	-66.090118	1.500000
38.0	18.436693	-66.090142	1.500000
39.0	18.436733	-66.090166	1.500000
40.0	18.436773	-66.090190	1.500000
41.0	18.436813	-66.090214	1.500000
42.0	18.436852	-66.090238	1.500000
43.0	18.436892	-66.090262	1.500000
44.0	18.436932	-66.090286	1.500000
45.0	18.436972	-66.090310	1.500000
46.0	18.437012	-66.090334	1.500000
47.0	18.437051	-66.090358	1.500000
48.0	18.437091	-66.090382	1.500000
49.0	18.437131	-66.090406	1.500000
50.0	18.437161	-66.090435	1.500000
51.0	18.437161	-66.090482	1.500000
52.0	18.437161	-66.090528	1.500000
53.0	18.437161	-66.090575	1.500000
54.0	18.437161	-66.090621	1.500000
55.0	18.437139	-66.090662	1.500000
56.0	18.437116	-66.090702	1.500000
57.0	18.437093	-66.090743	1.500000
58.0	18.437070	-66.090783	1.500000
59.0	18.437047	-66.090824	1.500000
60.0	18.437024	-66.090864	1.500000
61.0	18.437002	-66.090905	1.500000
62.0	18.436979	-66.090945	1.500000
63.0	18.436960	-66.090985	1.500000
64.0	18.436986	-66.091024	1.500000
65.0	18.437011	-66.091063	1.500000
66.0	18.437037	-66.091101	1.500000
67.0	18.437063	-66.091140	1.500000
68.0	18.437089	-66.091179	1.500000
69.0	18.437103	-66.091138	1.500000
70.0	18.437116	-66.091093	1.500000
71.0	18.437130	-66.091049	1.500000
72.0	18.437143	-66.091004	1.500000
73.0	18.437157	-66.090960	1.500000
74.0	18.437170	-66.090915	1.500000
75.0	18.437183	-66.090871	1.500000
76.0	18.437197	-66.090826	1.500000
77.0	18.437218	-66.090785	1.500000
78.0	18.437239	-66.090743	1.500000
79.0	18.437259	-66.090702	1.500000
80.0	18.437280	-66.090660	1.500000
81.0	18.437301	-66.090619	1.500000
82.0	18.437322	-66.090577	1.500000
83.0	18.437343	-66.090535	1.500000
84.0	18.437363	-66.090494	1.500000
85.0	18.437384	-66.090452	1.500000
86.0	18.437405	-66.090411	1.500000
87.0	18.437426	-66.090369	1.500000
88.0	18.437432	-66.090331	1.500000
89.0	18.437394	-66.090304	1.500000
90.0	18.437356	-66.090277	1.500000
91.0	18.437318	-66.090250	1.500000
92.0	18.437280	-66.090223	1.500000
93.0	18.437242	-66.090196	1.500000
94.0	18.437205	-66.090169	1.500000
95.0	18.437167	-66.090142	1.500000
96.0	18.437129	-66.090115	1.500000
97.0	18.437091	-66.090088	1.500000
98.0	18.437053	-66.090061	1.500000
99.0	18.437015	-66.090034	1.500000
100.0	18.436978	-66.090007	1.500000
101.0	18.436940	-66.089980	1.500000
102.0	18.436902	-66.089953	1.500000
103.0	18.436864	-66.089926	1.500000
104.0	18.436826	-66.089899	1.500000
105.0	18.436789	-66.089872	1.500000
106.0	18.436751	-66.089845	1.500000
107.0	18.436713	-66.089818	1.500000
108.0	18.436675	-66.089791	1.500000
109.0	18.436637	-66.089764	1.500000
110.0	18.436599	-66.089737	1.500000
111.0	18.436562	-66.089710	1.500000
112.0	18.436524	-66.089683	1.500000
113.0	18.436486	-66.089655	1.500000
114.0	18.436448	-66.089628	1.500000
115.0	18.436411	-66.089601	1.500000
116.0	18.436373	-66.089574	1.500000
117.0	18.436335	-66.089547	1.500000
118.0	18.436298	-66.089519	1.500000
119.0	18.436260	-66.089492	1.500000
